Rarity Score,id,Back,Back Score,Face,Face Score,Head,Head Score,Outfit,Outfit Score,Character,Character Score,Background,Background Score,name,Trait Count,Trait Count Score
553.2403685,1163,Sand Shovel,29.375,None,6.2966507,SnapBackBlue,438.6666667,Kings Robe,33.4010152,Haka Volcanic,26.7479675,Prison Photo booth,15.7416268,FalseIdols #5564,5,3.0114416
548.4429174,119,IV Bags,411.25,Yellow Scuba Mask,45.6944444,None,6.3391137,White Astronaut,39.8787879,Melton Slush,26.6396761,Pink Flames,15.6294537,FalseIdols #3878,5,3.0114416
545.9297668,3050,Trident,32.4137931,Pipe,48.0291971,Emperors crown,387.0588235,Blue One Piece,33.7435897,Medusa Stone,26.0079051,Spirals,17.002584,FalseIdols #6299,6,1.6738743
545.6497593,1886,Third Arm,33.2323232,Rose,41.910828,Emperors crown,387.0588235,Suit,39.6385542,Medusa Stone,26.0079051,Dark Blue Flames,16.127451,FalseIdols #2697,6,1.6738743
545.540067,4517,Angel Wings,30.462963,Reverse Cross Earring,45.0684932,Emperors crown,387.0588235,Skeleton,39.6385542,Medusa Stone,26.0079051,Pink Flames,15.6294537,FalseIdols #4897,6,1.6738743
544.30915,3927,Binocular,35.1871658,3D Glasses,42.1794872,Emperors crown,387.0588235,Black Turtleneck,36.9662921,Medusa,25.9055118,Graveyard,15.3379953,FalseIdols #0464,6,1.6738743
543.0134118,6093,Devil Wings,29.2444444,Reverse Cross Earring,45.0684932,Emperors crown,387.0588235,Overalls,38.255814,Medusa Stone,26.0079051,Skatepark Park,15.7040573,FalseIdols #0562,6,1.6738743
542.7456659,1204,Third Arm,33.2323232,Airpod,38.7058824,Emperors crown,387.0588235,White Turtleneck,39.1666667,Medusa,25.9055118,Spirals,17.002584,FalseIdols #1989,6,1.6738743
541.8237953,3453,Scythe,27.5313808,Tears,46.3380282,Emperors crown,387.0588235,Silver Armor,36.5555556,Medusa Stone,26.0079051,Purple Clouds,16.6582278,FalseIdols #0527,6,1.6738743
540.9195188,6424,Sword,29.1150442,Reverse Cross Earring,45.0684932,Emperors crown,387.0588235,Black Gown,36.7597765,Medusa,25.9055118,Graveyard,15.3379953,FalseIdols #1638,6,1.6738743
540.6489058,5123,Surfboard,28.8596491,Coins,40.3680982,Emperors crown,387.0588235,Chef Uniform,41.125,Medusa Stone,26.0079051,Blue Clouds,15.5555556,FalseIdols #0880,6,1.6738743
539.7166415,2788,Sword,29.1150442,Milk Bottle,46.3380282,Emperors crown,387.0588235,Purple  Robot,33.7435897,Medusa Stone,26.0079051,Green,15.7793765,FalseIdols #4063,6,1.6738743
538.1471153,199,Trident,32.4137931,Black Glasses,38.7058824,Emperors crown,387.0588235,Black Gown,36.7597765,Medusa,25.9055118,Pink Flames,15.6294537,FalseIdols #3069,6,1.6738743
531.0654351,5069,Scythe,27.5313808,Pizza,35.9562842,Emperors crown,387.0588235,Robe,36.1538462,Medusa,25.9055118,Space,16.7857143,FalseIdols #1819,6,1.6738743
524.6310704,1328,NONE,6.5668663,Burning Money,50.6153846,Emperors crown,387.0588235,Red One Piece,34.8148148,Medusa,25.9055118,Purple Clouds,16.6582278,FalseIdols #5393,5,3.0114416
523.9727917,3532,NONE,6.5668663,Pipe,48.0291971,Emperors crown,387.0588235,Silver Armor,36.5555556,Medusa Stone,26.0079051,Red Flames,16.7430025,FalseIdols #5885,5,3.0114416
519.38028,2381,IV Bags,411.25,None,6.2966507,None,6.3391137,Batik with Scarf,39.1666667,Melton,25.3076923,Blue Flames,15.8937198,FalseIdols #6071,4,15.1264368
516.7833515,1623,NONE,6.5668663,Eye Patch,38.7058824,Emperors crown,387.0588235,Batik with Scarf,39.1666667,Medusa,25.9055118,Dark Blue Clouds,16.3681592,FalseIdols #4472,5,3.0114416
506.8796264,3476,Present,28.9867841,None,6.2966507,Emperors crown,387.0588235,White Astronaut,39.8787879,Medusa,25.9055118,Prison Photo booth,15.7416268,FalseIdols #3650,5,3.0114416
440.941172,6044,None,115.4385965,Carrot Nose,199.3939394,Bucket,41.125,White Astronaut,39.8787879,Melton,25.3076923,Space,16.7857143,FalseIdols #6216,5,3.0114416
437.7998541,4828,None,115.4385965,Carrot Nose,199.3939394,Purple Beanie,38.255814,Orange TShirt,39.1666667,Melton Slush,26.6396761,Blue Flames,15.8937198,FalseIdols #3375,5,3.0114416
437.0683246,1337,None,115.4385965,Carrot Nose,199.3939394,Pirate Hat,36.7597765,Orange TShirt,39.1666667,Melton Slush,26.6396761,Purple Clouds,16.6582278,FalseIdols #5729,5,3.0114416
436.0958476,6502,None,115.4385965,None,6.2966507,None,6.3391137,HellYeah Hoodie,38.7058824,Melton Slush,26.6396761,Green,15.7793765,FalseIdols #2564,3,226.8965517
429.6039473,1381,Fan,32.7363184,Lightning Eyes,49.1044776,Bird Nest,263.2,White Astronaut,39.8787879,Medusa Stone,26.0079051,Spirals,17.002584,FalseIdols #5073,6,1.6738743
429.2195234,6012,Angel Wings,30.462963,Laserbeams,56.7241379,Bird Nest,263.2,Red One Piece,34.8148148,Azazel Frost,26.6396761,Skatepark Park,15.7040573,FalseIdols #0066,6,1.6738743
426.4744762,4626,Turtle Shell Brown,31.4832536,Yellow Scuba Mask,45.6944444,Bird Nest,263.2,Chef Uniform,41.125,Azazel Frost,26.6396761,Purple Clouds,16.6582278,FalseIdols #2795,6,1.6738743
424.4185127,4813,Trident,32.4137931,Pipe,48.0291971,Bird Nest,263.2,Black Turtleneck,36.9662921,Medusa Stone,26.0079051,Dark Blue Flames,16.127451,FalseIdols #1487,6,1.6738743
423.5019515,6306,Fan,32.7363184,Pacifier,45.0684932,Bird Nest,263.2,Green Kimono,38.4795322,Azazel Frost,26.6396761,Skatepark Park,15.7040573,FalseIdols #3700,6,1.6738743
423.3213378,1566,Binocular,35.1871658,Pizza,35.9562842,Bird Nest,263.2,Blue Jacket,45.6944444,Medusa,25.9055118,Skatepark Park,15.7040573,FalseIdols #0826,6,1.6738743
421.5692672,1662,FI Flag,33.5714286,Pacifier,45.0684932,Bird Nest,263.2,Robe,36.1538462,Medusa Stone,26.0079051,Blue Flames,15.8937198,FalseIdols #0793,6,1.6738743
420.2370141,2986,Sword,29.1150442,Tears,46.3380282,Bird Nest,263.2,Batik with Scarf,39.1666667,Azazel,25.4054054,Graveyard,15.3379953,FalseIdols #5314,6,1.6738743
419.313445,661,Turtle Shell Brown,31.4832536,Cigar,43.2894737,Bird Nest,263.2,HellYeah Hoodie,38.7058824,Azazel,25.4054054,Blue Clouds,15.5555556,FalseIdols #6162,6,1.6738743
419.1595184,796,Binocular,35.1871658,Cigar,43.2894737,Bird Nest,263.2,Kings Robe,33.4010152,Azazel,25.4054054,Spirals,17.002584,FalseIdols #1311,6,1.6738743
419.1243874,107,Trident,32.4137931,Futuristic Glasses,39.8787879,Bird Nest,263.2,Pink Jacket,40.1219512,Azazel Frost,26.6396761,Rainbow,15.1963048,FalseIdols #0185,6,1.6738743
418.2889683,660,Sand Shovel,29.375,Rainbow Glasses,44.7619048,Bird Nest,263.2,Doctor,38.0346821,Medusa,25.9055118,Graveyard,15.3379953,FalseIdols #3643,6,1.6738743
418.1279673,4897,FI Flag,33.5714286,3D Glasses,42.1794872,Bird Nest,263.2,Black Gown,36.7597765,Azazel,25.4054054,Graveyard,15.3379953,FalseIdols #1261,6,1.6738743
417.4692915,1493,Carrot Stick,33.0653266,Coins,40.3680982,Bird Nest,263.2,Green Stars,37.816092,Medusa Stone,26.0079051,Graveyard,15.3379953,FalseIdols #4009,6,1.6738743
415.1622814,2871,Sword,29.1150442,Bubble Gum,38.4795322,Bird Nest,263.2,Pink Jacket,40.1219512,Azazel Frost,26.6396761,Purple Gradient,15.9322034,FalseIdols #0249,6,1.6738743
414.2363241,4246,Baseball Bat,28.4848485,Rose,41.910828,Bird Nest,263.2,Chinese Dress,35.9562842,Medusa Stone,26.0079051,Spirals,17.002584,FalseIdols #1334,6,1.6738743
414.0803436,4981,Devil Wings,29.2444444,VR Headset,39.8787879,Bird Nest,263.2,Blue Kimono,37.1751412,Medusa,25.9055118,Spirals,17.002584,FalseIdols #6272,6,1.6738743
412.4691018,6547,Present,28.9867841,VR Headset,39.8787879,Bird Nest,263.2,Green Good Morning,36.3535912,Medusa Stone,26.0079051,Dark Blue Clouds,16.3681592,FalseIdols #5094,6,1.6738743
411.0474445,6475,Scythe,27.5313808,Eye Patch,38.7058824,Bird Nest,263.2,Doctor,38.0346821,Medusa Stone,26.0079051,Blue Flames,15.8937198,FalseIdols #1754,6,1.6738743
410.7154598,5789,None,115.4385965,Drill Nose,164.5,Monkey King Crown,40.8695652,Blue Jacket,45.6944444,Melton,25.3076923,Blue Flames,15.8937198,FalseIdols #4360,5,3.0114416
404.1629354,567,Baseball Bat,28.4848485,Pizza,35.9562842,Bird Nest,263.2,Jail,32.5742574,Medusa,25.9055118,Dark Blue Clouds,16.3681592,FalseIdols #6259,6,1.6738743
403.4308579,3629,None,115.4385965,Drill Nose,164.5,Party Hat,46.6666667,Jail,32.5742574,Melton,25.3076923,Purple Gradient,15.9322034,FalseIdols #4527,5,3.0114416
401.1855845,4070,None,115.4385965,Drill Nose,164.5,Siberian Hat,40.617284,Gold Armor,35.5675676,Melton,25.3076923,Red Flames,16.7430025,FalseIdols #0019,5,3.0114416
399.5171285,4362,NONE,6.5668663,Reverse Cross Earring,45.0684932,Bird Nest,263.2,Cowboy,39.4011976,Azazel Frost,26.6396761,Pink Flames,15.6294537,FalseIdols #6480,5,3.0114416
396.4594641,2130,NONE,6.5668663,Cigar,43.2894737,Bird Nest,263.2,Black Turtleneck,36.9662921,Azazel Frost,26.6396761,Space,16.7857143,FalseIdols #2805,5,3.0114416
393.4699082,1949,Robotic Claw,49.8484848,Carrot Nose,199.3939394,Mariachi Hat,57.2173913,Reaper,41.910828,Melton Slush,26.6396761,Space,16.7857143,FalseIdols #1926,6,1.6738743
390.1066074,1485,NONE,6.5668663,Eye Patch,38.7058824,Bird Nest,263.2,Chinese Dress,35.9562842,Medusa Stone,26.0079051,Purple Clouds,16.6582278,FalseIdols #6187,5,3.0114416
385.8885904,3115,Umbrella Rainbow,32.9,None,6.2966507,Bird Nest,263.2,White Astronaut,39.8787879,Azazel,25.4054054,Rainbow,15.1963048,FalseIdols #2313,5,3.0114416
381.0596404,3609,None,115.4385965,Drill Nose,164.5,None,6.3391137,Pink Robot,37.3863636,Melton Slush,26.6396761,Pink Flames,15.6294537,FalseIdols #5351,4,15.1264368
380.9766155,4103,Devil Wings,29.2444444,None,6.2966507,Bird Nest,263.2,Pink Robot,37.3863636,Medusa,25.9055118,Purple Gradient,15.9322034,FalseIdols #0276,5,3.0114416
371.9080853,5497,Robotic Claw,49.8484848,Carrot Nose,199.3939394,Bucket,41.125,Green Stars,37.816092,Melton,25.3076923,Red Flames,16.7430025,FalseIdols #5098,6,1.6738743
370.9076146,984,Robotic Claw,49.8484848,Carrot Nose,199.3939394,Emperors Crown,40.8695652,Doctor,38.0346821,Melton,25.3076923,Green,15.7793765,FalseIdols #6522,6,1.6738743
370.0953187,1966,Robotic Claw,49.8484848,Carrot Nose,199.3939394,Doctors Lamp,38.0346821,Orange TShirt,39.1666667,Melton Slush,26.6396761,Graveyard,15.3379953,FalseIdols #4389,6,1.6738743
369.85518,1561,None,115.4385965,Monocole,129.0196078,Hockey Helmet,44.1610738,Blue Kimono,37.1751412,Melton,25.3076923,Prison Photo booth,15.7416268,FalseIdols #3096,5,3.0114416
366.4267746,3321,Robotic Claw,49.8484848,Carrot Nose,199.3939394,Monkey King Crown,40.8695652,Kings Robe,33.4010152,Melton,25.3076923,Purple Gradient,15.9322034,FalseIdols #2464,6,1.6738743
366.4048192,5440,Robotic Claw,49.8484848,Carrot Nose,199.3939394,Pajama Cap,33.7435897,Cowboy,39.4011976,Melton Slush,26.6396761,Skatepark Park,15.7040573,FalseIdols #1809,6,1.6738743
365.8911907,3077,None,115.4385965,Monocole,129.0196078,Pajama Cap,33.7435897,Reaper,41.910828,Melton Slush,26.6396761,Dark Blue Flames,16.127451,FalseIdols #6561,5,3.0114416
363.4908038,5331,Devil Wings,29.2444444,Monocole,129.0196078,Dealers Hat,43.5761589,Suit,39.6385542,Ignis Blue,104.4444444,Blue Flames,15.8937198,FalseIdols #3762,6,1.6738743
363.4270303,4571,Umbrella Black,28.1196581,Monocole,129.0196078,Party Hat,46.6666667,Black Gown,36.7597765,Ignis Blue,104.4444444,Red Flames,16.7430025,FalseIdols #5003,6,1.6738743
361.1562847,1463,Toy Hammer,34.4502618,Carrot Nose,199.3939394,Cowboy Hat,41.3836478,Reaper,41.910828,Melton Slush,26.6396761,Skatepark Park,15.7040573,FalseIdols #5066,6,1.6738743
356.780811,5054,Surfboard,28.8596491,Monocole,129.0196078,Confused Stars,39.4011976,Blue Kimono,37.1751412,Ignis Blue,104.4444444,Pink,16.2068966,FalseIdols #1148,6,1.6738743
356.0000199,4807,Turtle Shell Brown,31.4832536,Carrot Nose,199.3939394,Red Bandana,50.2290076,Jail,32.5742574,Melton,25.3076923,Graveyard,15.3379953,FalseIdols #6271,6,1.6738743
355.769988,6067,Sword,29.1150442,Painters Mask,48.3823529,Axe,51.40625,Hockey Black,35.3763441,Ignis Ghost,173.1578947,Purple Clouds,16.6582278,FalseIdols #6464,6,1.6738743
355.482931,5532,Carrot Stick,33.0653266,Burning Money,50.6153846,Mohawk,41.125,Suit,39.6385542,Ignis Ghost,173.1578947,Pink,16.2068966,FalseIdols #0798,6,1.6738743
355.0729738,5116,Carrot Stick,33.0653266,Milk Bottle,46.3380282,Cone,45.0684932,Cowboy,39.4011976,Ignis Ghost,173.1578947,Dark Blue Clouds,16.3681592,FalseIdols #5460,6,1.6738743
354.8298912,5318,Baseball Bat,28.4848485,Laserbeams,56.7241379,Bucket,41.125,Doctor,38.0346821,Ignis Ghost,173.1578947,Pink Flames,15.6294537,FalseIdols #5086,6,1.6738743
354.292406,6099,IV Drop,33.5714286,Carrot Nose,199.3939394,Bucket,41.125,Chinese Dress,35.9562842,Melton Slush,26.6396761,Purple Gradient,15.9322034,FalseIdols #2491,6,1.6738743
353.7951014,5296,Umbrella Black,28.1196581,Bandage,43.8666667,Axe,51.40625,Suit,39.6385542,Ignis Ghost,173.1578947,Purple Gradient,15.9322034,FalseIdols #0632,6,1.6738743
353.7685823,1660,Baseball Bat,28.4848485,Carrot Nose,199.3939394,Soda Cap,41.125,Chef Uniform,41.125,Melton,25.3076923,Purple Clouds,16.6582278,FalseIdols #1995,6,1.6738743
352.5874892,5160,Devil Wings,29.2444444,Burning Money,50.6153846,Monkey King Crown,40.8695652,Flame Hoodie,40.3680982,Ignis Ghost,173.1578947,Purple Clouds,16.6582278,FalseIdols #3543,6,1.6738743
352.1221963,3188,None,115.4385965,Monocole,129.0196078,None,6.3391137,Pirate Suit,45.6944444,Melton,25.3076923,Rainbow,15.1963048,FalseIdols #3635,4,15.1264368
351.6187461,5363,Phone,28.4848485,Blue Scuba Mask,47.6811594,Siren,46.013986,Orange Astronaut,38.4795322,Ignis Ghost,173.1578947,Dark Blue Flames,16.127451,FalseIdols #1591,6,1.6738743
351.3622596,4914,Angel Wings,30.462963,Burning Money,50.6153846,Pan,39.6385542,Leopard Gown,40.617284,Ignis Ghost,173.1578947,Rainbow,15.1963048,FalseIdols #0866,6,1.6738743
351.189814,4004,Scythe,27.5313808,Carrot Nose,199.3939394,Crown,39.8787879,Hockey Blue,40.3680982,Melton Slush,26.6396761,Skatepark Park,15.7040573,FalseIdols #5330,6,1.6738743
350.8865678,2947,Fan,32.7363184,Carrot Nose,199.3939394,Ice Cream,37.1751412,HellYeah Hoodie,38.7058824,Melton,25.3076923,Blue Flames,15.8937198,FalseIdols #3394,6,1.6738743
350.6894995,5103,Skateboard,26.9672131,Face Bandage,57.2173913,Pan,39.6385542,Hockey Black,35.3763441,Ignis Ghost,173.1578947,Purple Clouds,16.6582278,FalseIdols #4022,6,1.6738743
350.6710111,338,Present,28.9867841,Carrot Nose,199.3939394,Siren,46.013986,Kings Robe,33.4010152,Melton,25.3076923,Blue Flames,15.8937198,FalseIdols #4203,6,1.6738743
349.7907817,1481,Trident,32.4137931,Carrot Nose,199.3939394,Farmers Hat,36.9662921,Overalls,38.255814,Melton,25.3076923,Green,15.7793765,FalseIdols #0340,6,1.6738743
349.7405115,5843,Knife,33.0653266,Blue Scuba Mask,47.6811594,Purple Bandana,43.0065359,Hockey Black,35.3763441,Ignis Ghost,173.1578947,Green,15.7793765,FalseIdols #0455,6,1.6738743
349.6739476,5401,Devil Wings,29.2444444,Carrot Nose,199.3939394,Farmers Hat,36.9662921,Purple Gown,41.3836478,Melton,25.3076923,Skatepark Park,15.7040573,FalseIdols #0649,6,1.6738743
349.3544396,3455,Baseball Bat,28.4848485,Carrot Nose,199.3939394,Monkey King Crown,40.8695652,Black Turtleneck,36.9662921,Melton,25.3076923,Purple Clouds,16.6582278,FalseIdols #4835,6,1.6738743
349.2865832,5658,Sword,29.1150442,Carrot Nose,199.3939394,Cowboy Hat,41.3836478,Hockey Black,35.3763441,Melton Slush,26.6396761,Skatepark Park,15.7040573,FalseIdols #2813,6,1.6738743
348.8146966,3938,Robotic Claw,49.8484848,Drill Nose,164.5,Red Bandana,50.2290076,Hockey Blue,40.3680982,Melton Slush,26.6396761,Blue Clouds,15.5555556,FalseIdols #6454,6,1.6738743
348.5705246,1249,Sand Shovel,29.375,Carrot Nose,199.3939394,Bucket,41.125,Gold Armor,35.5675676,Melton,25.3076923,Dark Blue Flames,16.127451,FalseIdols #0593,6,1.6738743
348.3278505,4815,Sword,29.1150442,Pacifier,45.0684932,Siren,46.013986,Silver Armor,36.5555556,Ignis Ghost,173.1578947,Red Flames,16.7430025,FalseIdols #5521,6,1.6738743
347.835802,4760,Binocular,35.1871658,Eye Patch,38.7058824,Dealers Hat,43.5761589,Batik with Scarf,39.1666667,Ignis Ghost,173.1578947,Dark Blue Clouds,16.3681592,FalseIdols #6524,6,1.6738743
347.8159866,3800,NONE,6.5668663,None,6.2966507,None,6.3391137,Black Turtleneck,36.9662921,Iris,48.3823529,Dark Blue Clouds,16.3681592,FalseIdols #5517,3,226.8965517
347.792673,4649,Devil Wings,29.2444444,Laserbeams,56.7241379,Ribbon,34.6315789,Robe,36.1538462,Ignis Ghost,173.1578947,Pink,16.2068966,FalseIdols #4249,6,1.6738743
347.2627805,6165,Sand Shovel,29.375,Carrot Nose,199.3939394,Ninja Headband,35.7608696,Pink Jacket,40.1219512,Melton,25.3076923,Pink Flames,15.6294537,FalseIdols #4850,6,1.6738743
346.989098,5102,Umbrella Rainbow,32.9,3D Glasses,42.1794872,Hockey Helmet,44.1610738,Blue Kimono,37.1751412,Ignis Ghost,173.1578947,Prison Photo booth,15.7416268,FalseIdols #3951,6,1.6738743
346.2744961,5859,Phone,28.4848485,Eye Patch,38.7058824,Red Bandana,50.2290076,Green Stars,37.816092,Ignis Ghost,173.1578947,Pink,16.2068966,FalseIdols #2164,6,1.6738743
345.6925461,5115,Coffin,31.3333333,Earring,38.0346821,Cone,45.0684932,Skeleton,39.6385542,Ignis Ghost,173.1578947,Space,16.7857143,FalseIdols #4894,6,1.6738743
345.0110207,5953,Phone,28.4848485,Carrot Nose,199.3939394,Pajama Cap,33.7435897,White Astronaut,39.8787879,Melton Slush,26.6396761,Rainbow,15.1963048,FalseIdols #2277,6,1.6738743
343.9711349,6041,Knife,33.0653266,Rainbow Glasses,44.7619048,Ribbon,34.6315789,Chef Uniform,41.125,Ignis Ghost,173.1578947,Blue Clouds,15.5555556,FalseIdols #5508,6,1.6738743
343.5130739,4208,Devil Wings,29.2444444,Carrot Nose,199.3939394,Pajama Cap,33.7435897,Overalls,38.255814,Melton,25.3076923,Blue Flames,15.8937198,FalseIdols #1147,6,1.6738743
343.3832122,3909,Robotic Claw,49.8484848,Drill Nose,164.5,Black Beanie,48.0291971,Black Gown,36.7597765,Melton Slush,26.6396761,Purple Gradient,15.9322034,FalseIdols #5816,6,1.6738743
343.2546736,709,Carrot Stick,33.0653266,Monocole,129.0196078,Siren,46.013986,Green Good Morning,36.3535912,Iris  Ghost,81.2345679,Blue Flames,15.8937198,FalseIdols #4889,6,1.6738743
343.1108458,5732,Surfboard,28.8596491,Mask,88.9189189,Hockey Helmet,44.1610738,Chinese Dress,35.9562842,Ignis,126.5384615,Spirals,17.002584,FalseIdols #5311,6,1.6738743
342.9658686,532,NONE,6.5668663,None,6.2966507,None,6.3391137,Leopard Gown,40.617284,Mori Silver,40.1219512,Dark Blue Flames,16.127451,FalseIdols #5229,3,226.8965517
342.9559588,5557,IV Drop,33.5714286,Bubble Gum,38.4795322,Siren,46.013986,Kings Robe,33.4010152,Ignis Ghost,173.1578947,Purple Clouds,16.6582278,FalseIdols #2153,6,1.6738743
342.4590606,5564,Phone,28.4848485,Mask,88.9189189,Cone,45.0684932,Gold Armor,35.5675676,Ignis,126.5384615,Pink,16.2068966,FalseIdols #5526,6,1.6738743
342.3163509,1571,Robotic Claw,49.8484848,Drill Nose,164.5,Purple Beanie,38.255814,Blue Jacket,45.6944444,Melton Slush,26.6396761,Skatepark Park,15.7040573,FalseIdols #2850,6,1.6738743
341.4445598,6210,Phone,28.4848485,Arrow,42.1794872,Top Hat,43.0065359,Pink Robot,37.3863636,Ignis Ghost,173.1578947,Blue Clouds,15.5555556,FalseIdols #6050,6,1.6738743
341.0317143,4872,FI Flag,33.5714286,Rose,41.910828,Doctors Lamp,38.0346821,Silver Armor,36.5555556,Ignis Ghost,173.1578947,Dark Blue Flames,16.127451,FalseIdols #4799,6,1.6738743
340.9387491,5042,Robotic Claw,49.8484848,Carrot Nose,199.3939394,None,6.3391137,Flame Hoodie,40.3680982,Melton Slush,26.6396761,Graveyard,15.3379953,FalseIdols #3041,5,3.0114416
339.5272871,3561,NONE,6.5668663,None,6.2966507,None,6.3391137,HellYeah Hoodie,38.7058824,Bapho Tattooed,39.1666667,Blue Clouds,15.5555556,FalseIdols #5091,3,226.8965517
339.5019382,2200,Trident,32.4137931,Drill Nose,164.5,Mariachi Hat,57.2173913,Chef Uniform,41.125,Melton Slush,26.6396761,Purple Gradient,15.9322034,FalseIdols #2488,6,1.6738743
339.2677754,2937,NONE,6.5668663,None,6.2966507,None,6.3391137,HellYeah Hoodie,38.7058824,Bapho,38.255814,Pink,16.2068966,FalseIdols #1625,3,226.8965517
339.2432833,1274,Robotic Claw,49.8484848,Carrot Nose,199.3939394,None,6.3391137,Skeleton,39.6385542,Melton,25.3076923,Skatepark Park,15.7040573,FalseIdols #0563,5,3.0114416
338.8366081,4195,Robotic Claw,49.8484848,Drill Nose,164.5,Mohawk,41.125,Skeleton,39.6385542,Melton,25.3076923,Red Flames,16.7430025,FalseIdols #3285,6,1.6738743
338.7903744,323,Robotic Claw,49.8484848,Carrot Nose,199.3939394,None,6.3391137,Green Stars,37.816092,Melton Slush,26.6396761,Prison Photo booth,15.7416268,FalseIdols #1657,5,3.0114416
338.1225547,193,Knife,33.0653266,Monocole,129.0196078,Monkey King Crown,40.8695652,Silver Armor,36.5555556,Iris  Ghost,81.2345679,Skatepark Park,15.7040573,FalseIdols #1306,6,1.6738743
337.5279864,5639,Hockey Stick,31.3333333,Airpod,38.7058824,Pajama Cap,33.7435897,Reaper,41.910828,Ignis Ghost,173.1578947,Spirals,17.002584,FalseIdols #3235,6,1.6738743
337.0564937,6002,Devil Wings,29.2444444,Arrow,42.1794872,Mohawk,41.125,Blue One Piece,33.7435897,Ignis Ghost,173.1578947,Purple Gradient,15.9322034,FalseIdols #1988,6,1.6738743
335.9578304,26,Robotic Claw,49.8484848,Drill Nose,164.5,Mohawk,41.125,Black Gown,36.7597765,Melton,25.3076923,Red Flames,16.7430025,FalseIdols #0902,6,1.6738743
333.619483,4639,NONE,6.5668663,None,6.2966507,None,6.3391137,Jail,32.5742574,Bapho Tattooed,39.1666667,Green,15.7793765,FalseIdols #0514,3,226.8965517
332.5370275,5633,NONE,6.5668663,None,6.2966507,None,6.3391137,Blue Jacket,45.6944444,Azazel,25.4054054,Graveyard,15.3379953,FalseIdols #0010,3,226.8965517
332.1340649,3483,Robotic Claw,49.8484848,Drill Nose,164.5,Siberian Hat,40.617284,Kings Robe,33.4010152,Melton,25.3076923,Space,16.7857143,FalseIdols #2934,6,1.6738743
331.4481025,851,Present,28.9867841,Drill Nose,164.5,Mariachi Hat,57.2173913,Black Gown,36.7597765,Melton,25.3076923,Spirals,17.002584,FalseIdols #0068,6,1.6738743
