Rank,Weighting,Name,Back,BackRarity,Eyes,EyesRarity,Face,FaceRarity,Head,HeadRarity,Race,RaceRarity,Armor,ArmorRarity,Mouth,MouthRarity,Racial,RacialRarity,Familiar,FamiliarRarity,SkinTone,SkinToneRarity,Background,BackgroundRarity,TraitCount,TraitCountRarity,Asset
0,458.721971,Tavern Squad Adventurer #06386,Glaives,91.7431193,Sad,7.6863951,None,1.1021713,Horns,34.0136054,Aquila,21.2765957,Royal Guard,16.3666121,Racial,5.8173357,Pierced,114.9425287,Raven,142.8571429,A,2.894356,Gray,5.8377116,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643036333836
0,454.9096677,Tavern Squad Adventurer #09973,Wings,204.0816327,Normal,2.7624309,None,1.1021713,Long Hair,8.1632653,Dwarf,4.0666938,Druid,24.3309002,Crazy,13.1926121,Stout,24.8138958,None,1.0215548,C,3.0422878,Tavern,166.6666667,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643039393733
0,444.6693131999999,Tavern Squad Adventurer #04279,None,4.9925112,Angry,5.7971014,Monocle,35.971223,Horns,34.0136054,Elf,4.3572985,Deity,161.2903226,Angry,7.6687117,Curved,24.2718447,Raven,142.8571429,B,3.0693677,Green,6.1957869,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643034323739
0,442.23048069999993,Tavern Squad Adventurer #01379,Wings,204.0816327,Scared,9.3632959,None,1.1021713,Apple,10.7526882,Elf,4.3572985,Barbarian,14.9476831,Drowsy,9.3196645,Wounded,22.0264317,Raven,142.8571429,C,3.0422878,Green,6.1957869,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643031333739
0,440.22609329999995,Tavern Squad Adventurer #04896,Wings,204.0816327,Drowsy,6.8917988,None,1.1021713,Horns,34.0136054,Dwarf,4.0666938,Druid,24.3309002,Dagger,128.2051282,Stout,24.8138958,None,1.0215548,B,3.0693677,Purple,6.9637883,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643034383936
0,432.59474809999995,Tavern Squad Adventurer #06898,Wings,204.0816327,Scared,9.3632959,None,1.1021713,Bandana,8.841733,Dwarf,4.0666938,Explorer,11.3895216,Scared,11.0497238,Braided Mustache,16.4203612,Raven,142.8571429,C,3.0422878,Green,6.1957869,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643036383938
0,422.3592738,Tavern Squad Adventurer #03819,None,4.9925112,Angry,5.7971014,Eyepatch,19.9600798,Long Hair,8.1632653,Elf,4.3572985,Molten,38.0228137,Normal,3.4940601,Long,18.6915888,Ferret,135.1351351,A,2.894356,Tavern,166.6666667,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643033383139
0,420.6384739,Tavern Squad Adventurer #03409,Wings,204.0816327,Angry,5.7971014,None,1.1021713,Crown,36.4963504,Aquila,21.2765957,Druid,24.3309002,Racial,5.8173357,Ancient,106.3829787,None,1.0215548,B,3.0693677,Red,9.596929,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643033343039
0,417.6403077,Tavern Squad Adventurer #00613,None,4.9925112,Normal,2.7624309,None,1.1021713,Goblin,200,Dwarf,4.0666938,Deity,161.2903226,Normal,3.4940601,Stout,24.8138958,None,1.0215548,A,2.894356,Yellow,7.6923077,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643030363133
0,415.0872525000001,Tavern Squad Adventurer #05431,Lightning Sword,32.3624595,Normal,2.7624309,Monocle,35.971223,Goblin,200,Dwarf,4.0666938,Wooden,18.3150183,Sad,9.569378,Braided Mustache,16.4203612,None,1.0215548,A,2.894356,Dungeon,77.5193798,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643035343331
0,414.1606635,Tavern Squad Adventurer #02690,Wings,204.0816327,Crazy,15.5279503,None,1.1021713,Long Hair,8.1632653,Aquila,21.2765957,Chain Mail,11.1731844,Racial,5.8173357,Two Tone,133.3333333,None,1.0215548,A,2.894356,Orange,8.1037277,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643032363930
0,411.08941739999995,Tavern Squad Adventurer #05375,None,4.9925112,Normal,2.7624309,Plague Mask,222.2222222,Wizard,12.300123,Aquila,21.2765957,Molten,38.0228137,Racial,5.8173357,Small,91.7431193,None,1.0215548,B,3.0693677,Green,6.1957869,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643035333735
0,408.92339899999996,Tavern Squad Adventurer #03221,Shield,12.9032258,Normal,2.7624309,Plague Mask,222.2222222,Bandana,8.841733,Aquila,21.2765957,Wooden,18.3150183,Racial,5.8173357,Small,91.7431193,None,1.0215548,C,3.0422878,Blue,6.7934783,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643033323231
0,404.46037,Tavern Squad Adventurer #01168,Wings,204.0816327,Normal,2.7624309,None,1.1021713,Mohawk,8.7642419,Aquila,21.2765957,Barbarian,14.9476831,Racial,5.8173357,Two Tone,133.3333333,None,1.0215548,A,2.894356,Blue,6.7934783,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643031313638
0,399.34997780000003,Tavern Squad Adventurer #00849,Fire Staff,45.6621005,Sad,7.6863951,None,1.1021713,None,7.6745971,Human,2.8352708,Deity,161.2903226,Normal,3.4940601,None,12.0918984,Raven,142.8571429,C,3.0422878,Orange,8.1037277,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643030383439
0,395.181101,Tavern Squad Adventurer #06119,Spear,12.2399021,Normal,2.7624309,None,1.1021713,Short Hair,8.2304527,Aquila,21.2765957,Molten,38.0228137,Racial,5.8173357,Two Tone,133.3333333,None,1.0215548,C,3.0422878,Tavern,166.6666667,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643036313139
0,394.153057,Tavern Squad Adventurer #08711,Warpick,14.4092219,Angry,5.7971014,None,1.1021713,Short Hair,8.2304527,Human,2.8352708,Chain Mail,11.1731844,Scared,11.0497238,Full Beard,12.9533679,Raven,142.8571429,A,2.894356,Tavern,166.6666667,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643038373131
0,390.4047987,Tavern Squad Adventurer #01498,None,4.9925112,Normal,2.7624309,Plague Mask,222.2222222,Apple,10.7526882,Aquila,21.2765957,Wooden,18.3150183,Racial,5.8173357,Small,91.7431193,None,1.0215548,C,3.0422878,Blue,6.7934783,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643031343938
0,385.0490172,Tavern Squad Adventurer #06728,None,4.9925112,Normal,2.7624309,Plague Mask,222.2222222,Mohawk,8.7642419,Aquila,21.2765957,Barbarian,14.9476831,Racial,5.8173357,Small,91.7431193,None,1.0215548,C,3.0422878,Blue,6.7934783,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643036373238
0,384.22258379999994,Tavern Squad Adventurer #08360,Spear,12.2399021,Crazy,15.5279503,Cloth Mask,97.0873786,Long Hair,8.1632653,Orc,8.0064051,Villager,11.4547537,Racial,5.8173357,Skinny,40.9836066,None,1.0215548,B,3.0693677,Tavern,166.6666667,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643038333630
0,376.59413950000004,Tavern Squad Adventurer #05172,Spear,12.2399021,Lightning,52.3560209,Plague Mask,222.2222222,Mohawk,8.7642419,Elf,4.3572985,Royal Guard,16.3666121,Crazy,13.1926121,Wounded,22.0264317,None,1.0215548,B,3.0693677,Blue,6.7934783,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643035313732
0,371.70151059999995,Tavern Squad Adventurer #07019,Sword,11.9617225,Normal,2.7624309,Plague Mask,222.2222222,None,7.6745971,Human,2.8352708,Demonic,87.7192982,Scared,11.0497238,Full Beard,12.9533679,None,1.0215548,C,3.0422878,Blue,6.7934783,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643037303139
0,369.0569802,Tavern Squad Adventurer #09089,Fire Maul,20.746888,Drowsy,6.8917988,None,1.1021713,Bandana,8.841733,Aquila,21.2765957,Rogue,12.8205128,Racial,5.8173357,Two Tone,133.3333333,Ferret,135.1351351,B,3.0693677,Gray,5.8377116,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643039303839
0,367.69989029999994,Tavern Squad Adventurer #04590,Glaives,91.7431193,Normal,2.7624309,Plague Mask,222.2222222,Long Hair,8.1632653,Human,2.8352708,Rogue,12.8205128,Normal,3.4940601,None,12.0918984,None,1.0215548,C,3.0422878,Gray,5.8377116,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643034353930
0,365.2158867999999,Tavern Squad Adventurer #04637,Fire Maul,20.746888,Angry,5.7971014,None,1.1021713,Apple,10.7526882,Aquila,21.2765957,Traveller,12.0772947,Racial,5.8173357,Pierced,114.9425287,Rat,149.2537313,B,3.0693677,Green,6.1957869,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643034363337
0,365.0834612,Tavern Squad Adventurer #08849,None,4.9925112,Lightning,52.3560209,Plague Mask,222.2222222,Long Hair,8.1632653,Orc,8.0064051,Villager,11.4547537,Racial,5.8173357,Crooked,39.5256917,None,1.0215548,A,2.894356,Purple,6.9637883,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643038383439
0,362.85643530000004,Tavern Squad Adventurer #06908,Wings,204.0816327,Normal,2.7624309,None,1.1021713,Horns,34.0136054,Human,2.8352708,Villager,11.4547537,Sad,9.569378,None,12.0918984,None,1.0215548,A,2.894356,Dungeon,77.5193798,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643036393038
0,362.4626038,Tavern Squad Adventurer #03503,Ice Staff,51.2820513,Sad,7.6863951,None,1.1021713,Mohawk,8.7642419,Aquila,21.2765957,Explorer,11.3895216,Racial,5.8173357,Eagle,95.2380952,Ferret,135.1351351,A,2.894356,Yellow,7.6923077,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643033353033
0,354.8187276,Tavern Squad Adventurer #08245,Wings,204.0816327,Drowsy,6.8917988,None,1.1021713,Ponytail,9.7847358,Human,2.8352708,Wooden,18.3150183,Scared,11.0497238,Imperial,17.4825175,None,1.0215548,B,3.0693677,Dungeon,77.5193798,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643038323435
0,353.7284461,Tavern Squad Adventurer #02284,None,4.9925112,Sad,7.6863951,None,1.1021713,Wizard,12.300123,Elf,4.3572985,Wizard,13.6239782,Dagger,128.2051282,Curved,24.2718447,Raven,142.8571429,B,3.0693677,Red,9.596929,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643032323834
0,352.96136570000004,Tavern Squad Adventurer #08927,Shield,12.9032258,Normal,2.7624309,None,1.1021713,Crown,36.4963504,Aquila,21.2765957,Rogue,12.8205128,Racial,5.8173357,Small,91.7431193,Raven,142.8571429,A,2.894356,Orange,8.1037277,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643038393237
0,352.7653829,Tavern Squad Adventurer #07819,Shield,12.9032258,Drowsy,6.8917988,None,1.1021713,Wizard,12.300123,Aquila,21.2765957,Wooden,18.3150183,Racial,5.8173357,Ancient,106.3829787,Raven,142.8571429,C,3.0422878,Yellow,7.6923077,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643037383139
0,349.734213,Tavern Squad Adventurer #02197,Sword,11.9617225,Sad,7.6863951,None,1.1021713,Long Hair,8.1632653,Aquila,21.2765957,Barbarian,14.9476831,Racial,5.8173357,Ancient,106.3829787,None,1.0215548,C,3.0422878,Tavern,166.6666667,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643032313937
0,347.3343355,Tavern Squad Adventurer #02923,None,4.9925112,Drowsy,6.8917988,None,1.1021713,Short Hair,8.2304527,Aquila,21.2765957,Traveller,12.0772947,Racial,5.8173357,Two Tone,133.3333333,Raven,142.8571429,A,2.894356,Green,6.1957869,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643032393233
0,346.23083469999995,Tavern Squad Adventurer #08589,Spear,12.2399021,Normal,2.7624309,None,1.1021713,Short Hair,8.2304527,Aquila,21.2765957,Barbarian,14.9476831,Racial,5.8173357,Ancient,106.3829787,Rat,149.2537313,B,3.0693677,Purple,6.9637883,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643038353839
0,346.06461629999995,Tavern Squad Adventurer #09961,Fire Maul,20.746888,Scared,9.3632959,Eyepatch,19.9600798,Goblin,200,Orc,8.0064051,Barbarian,14.9476831,Racial,5.8173357,Crooked,39.5256917,None,1.0215548,A,2.894356,Red,9.596929,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643039393631
0,345.08069969999997,Tavern Squad Adventurer #03187,Lute,12.5313283,Normal,2.7624309,None,1.1021713,Short Hair,8.2304527,Orc,8.0064051,Rogue,12.8205128,Racial,5.8173357,Jeweled,56.1797753,Raven,142.8571429,B,3.0693677,Dungeon,77.5193798,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643033313837
0,343.7597436,Tavern Squad Adventurer #01624,Pickaxe,12.5786164,Normal,2.7624309,None,1.1021713,Short Hair,8.2304527,Aquila,21.2765957,Druid,24.3309002,Racial,5.8173357,Eagle,95.2380952,None,1.0215548,B,3.0693677,Tavern,166.6666667,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643031363234
0,343.6726271,Tavern Squad Adventurer #02930,Bow,17.6678445,Angry,5.7971014,None,1.1021713,Wizard,12.300123,Aquila,21.2765957,Traveller,12.0772947,Racial,5.8173357,Eagle,95.2380952,None,1.0215548,C,3.0422878,Tavern,166.6666667,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643032393330
0,343.20868099999996,Tavern Squad Adventurer #09480,None,4.9925112,Normal,2.7624309,None,1.1021713,Wizard,12.300123,Human,2.8352708,Royal Guard,16.3666121,Dagger,128.2051282,Imperial,17.4825175,Raven,142.8571429,C,3.0422878,Red,9.596929,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643039343830
0,343.10262159999996,Tavern Squad Adventurer #04255,Wings,204.0816327,Angry,5.7971014,None,1.1021713,Crown,36.4963504,Elf,4.3572985,Royal Guard,16.3666121,Smoking,39.0625,Curved,24.2718447,None,1.0215548,C,3.0422878,Gray,5.8377116,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643034323535
0,342.2923061999999,Tavern Squad Adventurer #03300,Fire Maul,20.746888,Normal,2.7624309,Plague Mask,222.2222222,Wizard,12.300123,Orc,8.0064051,Traveller,12.0772947,Racial,5.8173357,Broken,34.2465753,None,1.0215548,B,3.0693677,Gray,5.8377116,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643033333030
0,342.2632879,Tavern Squad Adventurer #01850,Shield,12.9032258,Normal,2.7624309,None,1.1021713,Mohawk,8.7642419,Aquila,21.2765957,Plant,23.3100233,Racial,5.8173357,Small,91.7431193,Rat,149.2537313,C,3.0422878,Orange,8.1037277,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643031383530
0,342.1369163,Tavern Squad Adventurer #08796,Warpick,14.4092219,Normal,2.7624309,Plague Mask,222.2222222,Mohawk,8.7642419,Orc,8.0064051,Wooden,18.3150183,Racial,5.8173357,Straight,35.4609929,None,1.0215548,B,3.0693677,Orange,8.1037277,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643038373936
0,340.61635919999986,Tavern Squad Adventurer #09217,Sword,11.9617225,Normal,2.7624309,Plague Mask,222.2222222,Long Hair,8.1632653,Dwarf,4.0666938,Molten,38.0228137,Scared,11.0497238,Waves,18.2815356,None,1.0215548,C,3.0422878,Gray,5.8377116,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643039323137
0,340.5290365,Tavern Squad Adventurer #05887,Sword,11.9617225,Normal,2.7624309,Plague Mask,222.2222222,Short Hair,8.2304527,Dwarf,4.0666938,Molten,38.0228137,Scared,11.0497238,Braided Mustache,16.4203612,None,1.0215548,A,2.894356,Yellow,7.6923077,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643035383837
0,340.48791059999996,Tavern Squad Adventurer #02375,Warpick,14.4092219,Drowsy,6.8917988,Plague Mask,222.2222222,Bandana,8.841733,Orc,8.0064051,Knight,13.7741047,Racial,5.8173357,Straight,35.4609929,None,1.0215548,A,2.894356,Purple,6.9637883,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643032333735
0,340.0154481,Tavern Squad Adventurer #02106,Lute,12.5313283,Normal,2.7624309,Plague Mask,222.2222222,Ponytail,9.7847358,Elf,4.3572985,Molten,38.0228137,Angry,7.6687117,Earring,18.5528757,None,1.0215548,B,3.0693677,Gray,5.8377116,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643032313036
0,339.16166279999993,Tavern Squad Adventurer #08292,Spear,12.2399021,Normal,2.7624309,None,1.1021713,Long Hair,8.1632653,Aquila,21.2765957,Deity,161.2903226,Racial,5.8173357,Pierced,114.9425287,None,1.0215548,C,3.0422878,Gray,5.8377116,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643038323932
0,339.0922055,Tavern Squad Adventurer #04895,Shield,12.9032258,Normal,2.7624309,Plague Mask,222.2222222,Apple,10.7526882,Orc,8.0064051,Chain Mail,11.1731844,Racial,5.8173357,Skinny,40.9836066,None,1.0215548,B,3.0693677,Green,6.1957869,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643034383935
0,338.49307669999996,Tavern Squad Adventurer #04871,Wings,204.0816327,Normal,2.7624309,None,1.1021713,None,7.6745971,Human,2.8352708,Wizard,13.6239782,Angry,7.6687117,Ducktail,13.6239782,None,1.0215548,B,3.0693677,Dungeon,77.5193798,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643034383731
0,337.7850562,Tavern Squad Adventurer #01937,Glaives,91.7431193,Scared,9.3632959,None,1.1021713,Mohawk,8.7642419,Aquila,21.2765957,Ice,21.2314225,Racial,5.8173357,Eagle,95.2380952,None,1.0215548,C,3.0422878,Dungeon,77.5193798,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643031393337
0,337.3647519,Tavern Squad Adventurer #07783,Fire Maul,20.746888,Normal,2.7624309,Monocle,35.971223,Bandana,8.841733,Aquila,21.2765957,Rogue,12.8205128,Racial,5.8173357,Two Tone,133.3333333,None,1.0215548,B,3.0693677,Dungeon,77.5193798,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643037373833
0,337.06106289999997,Tavern Squad Adventurer #08995,Fire Maul,20.746888,Normal,2.7624309,None,1.1021713,Short Hair,8.2304527,Aquila,21.2765957,Explorer,11.3895216,Racial,5.8173357,Ancient,106.3829787,Ferret,135.1351351,B,3.0693677,Purple,6.9637883,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643038393935
0,336.1476654,Tavern Squad Adventurer #02186,Shield,12.9032258,Angry,5.7971014,Plague Mask,222.2222222,Short Hair,8.2304527,Orc,8.0064051,Wizard,13.6239782,Racial,5.8173357,Straight,35.4609929,None,1.0215548,C,3.0422878,Gray,5.8377116,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643032313836
0,333.6969142999999,Tavern Squad Adventurer #00699,Axe,12.3304562,Angry,5.7971014,Plague Mask,222.2222222,Bandana,8.841733,Elf,4.3572985,Druid,24.3309002,Drowsy,9.3196645,Wounded,22.0264317,None,1.0215548,B,3.0693677,Green,6.1957869,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643030363939
0,333.0368316,Tavern Squad Adventurer #08758,Tribal Spear,19.3050193,Normal,2.7624309,Plague Mask,222.2222222,Apple,10.7526882,Elf,4.3572985,Villager,11.4547537,Sad,9.569378,Spiky,28.1690141,None,1.0215548,C,3.0422878,Green,6.1957869,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643038373538
0,331.2164582,Tavern Squad Adventurer #01780,Shield,12.9032258,Angry,5.7971014,None,1.1021713,Mohawk,8.7642419,Aquila,21.2765957,Explorer,11.3895216,Racial,5.8173357,Small,91.7431193,None,1.0215548,B,3.0693677,Tavern,166.6666667,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643031373830
0,330.9107060000001,Tavern Squad Adventurer #09932,Lute,12.5313283,Scared,9.3632959,Plague Mask,222.2222222,Apple,10.7526882,Dwarf,4.0666938,Wizard,13.6239782,Sad,9.569378,Fully Braided,22.9885057,None,1.0215548,A,2.894356,Yellow,7.6923077,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643039393332
0,330.42168590000006,Tavern Squad Adventurer #05507,Ice Staff,51.2820513,Sad,7.6863951,None,1.1021713,Goblin,200,Human,2.8352708,Molten,38.0228137,Normal,3.4940601,Ducktail,13.6239782,None,1.0215548,A,2.894356,Blue,6.7934783,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643035353037
0,330.0890753,Tavern Squad Adventurer #08338,Lute,12.5313283,Scared,9.3632959,None,1.1021713,Ponytail,9.7847358,Aquila,21.2765957,Deity,161.2903226,Racial,5.8173357,Eagle,95.2380952,None,1.0215548,A,2.894356,Orange,8.1037277,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643038333338
0,327.82398390000003,Tavern Squad Adventurer #04259,None,4.9925112,Angry,5.7971014,None,1.1021713,Short Hair,8.2304527,Aquila,21.2765957,Villager,11.4547537,Racial,5.8173357,Pierced,114.9425287,Raven,142.8571429,A,2.894356,Blue,6.7934783,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643034323539
0,326.2467638,Tavern Squad Adventurer #03048,Shield,12.9032258,Sad,7.6863951,Plague Mask,222.2222222,Apple,10.7526882,Dwarf,4.0666938,Traveller,12.0772947,Crazy,13.1926121,Waves,18.2815356,None,1.0215548,A,2.894356,Purple,6.9637883,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643033303438
